ticker,gvkey,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
SAH,65831,38696,CEO,0.0,0.0,0.0,473.249,1336.366,4061.894,0.0,3445.961,3445.961,7507.855,1.178740560325552,0.0
AMG,65886,34306,CEO,0.0,0.0,0.0,66.823,750.0,8990.0,10461.305,11470.823,11470.823,14617.823,0.7837275494530775,0.0
GEOS,65896,46549,CEO,0.0,0.0,0.0,10.927,350.0,63.0,234.719,376.739,376.739,439.739,0.16722452414005454,0.0
ASRT,65944,61879,CEO,137.5,0.0,0.0,23.4,612.63,1066.065,748.289,1198.079,1198.079,3263.989,0.8898119406149345,0.0
INGR,66016,45664,CEO,0.0,0.0,661.405,203.315,1195.6,5182.466,4146.994,10544.522,8944.781,11101.992,0.4914842038358875,0.0
POWI,66032,21876,CEO,1.5,0.0,0.0,14.073,706.25,7497.159,7307.79,4979.961,4979.961,8218.982,1.5054654042471416,0.0
URI,66065,43972,CEO,0.0,0.0,0.0,23.276,1087.671,8046.319,12930.483,11002.256,11002.256,11002.256,0.7313335555907807,0.0
HOPE,66235,49506,CEO,1.05,0.0,0.0,60.712,1050.0,1234.428,1384.44,3007.464,3007.464,3007.465,0.4104547884862463,0.0
HFWA,66285,60638,CEO,0.0,0.0,0.0,249.212,686.306,381.365,254.285,1216.904,1216.904,1609.64,0.3133895525037308,0.0
WPC,66354,71178,CEO,0.0,0.0,0.0,33.0,1000.0,9254.316,4048.291,11787.316,11787.316,11787.316,0.7851079923538149,0.0
VRSN,66368,37278,CEO,0.0,0.0,0.0,30.72,950.0,9999.781,7022.618,12245.901,12245.901,12245.901,0.8165818913610359,0.0
PRDO,66379,52904,CEO,0.0,1628.399,0.0,2258.442,587.083,1240.59,0.0,3465.834,5094.233,4086.115,0.3579484764705984,0.4698433335237637
MRCY,66393,70832,CEO,0.0,0.0,0.0,65.0,0.0,0.0,202.663,511.934,511.934,255.967,0.0,0.0
PWR,66446,45671,CEO,0.0,0.0,0.0,321.33,1287.5,10562.602,1752.728,4061.93,4061.93,14624.532,2.6003899624070335,0.0
CNXN,66586,63085,CEO,0.0,0.0,0.0,18.364,1265.0,0.0,9745.45,1915.864,1915.864,1915.864,0.0,0.0
SRDX,66588,44888,CEO,0.0,0.0,0.0,13.2,640.385,880.0,1356.862,3527.263,2207.263,3527.263,0.24948522409584997,0.0
OSPN,66686,68063,CEO,0.0,0.0,0.0,89.2,575.0,7866.015,3628.549,2414.213,2414.213,8530.215,3.2582108538061885,0.0
FHI,66731,21390,CEO,0.0,0.0,0.0,590.642,787.5,1918.898,210.914,4930.562,4930.562,6307.04,0.3891844377983686,0.0
AMCR,100243,62690,CEO,0.0,0.0,0.0,667.01,1742.877,3459.902,2124.403,7147.976,7147.976,7305.995,0.48403939800581314,0.0
NCLH,104432,66185,CEO,1000.0,0.0,0.0,66.236,1000.822,5224.983,4107.839,8864.593,8864.593,8864.592,0.5894216463181107,0.0
AMT,105365,41887,CEO,0.0,0.0,0.0,43.018,1100.0,15200.227,22169.796,19709.245,19709.245,19709.245,0.7712232000769182,0.0
BRKL,105670,39701,CEO,0.0,0.0,0.0,299.536,940.0,657.994,76.621,1662.536,1662.536,2320.53,0.39577729444655635,0.0
COLM,105936,63094,CEO,0.0,0.0,0.0,16.5,1073.6,0.0,0.0,1623.464,1623.464,1623.464,0.0,0.0
PFBC,109183,60649,CEO,0.0,0.0,0.0,22.014,1001.667,2483.7,2154.976,2235.672,2235.672,4719.372,1.1109411398452007,0.0
MANH,109826,42411,CEO,0.0,0.0,0.0,1163.345,700.0,8500.111,18684.824,6113.464,6113.464,10363.456,1.3903919283731778,0.0
AMKR,110039,65459,CEO,0.0,830.898,0.0,135.274,1000.0,10831.472,1072.758,3466.195,4297.093,12844.246,3.1248882420060036,0.23971473041764815
VTR,110179,38137,CEO,0.0,0.0,0.0,166.917,1075.0,9598.375,5395.629,13520.625,13520.625,13520.625,0.7099061618823095,0.0
IOSP,110566,51472,CEO,0.0,8180.009,334.326,114.855,1381.048,2870.922,0.0,3474.139,11425.926,7299.862,0.8263693536729532,2.3545428090240486
WCN,110732,23095,CEO,0.0,0.0,0.0,49.056,892.308,2734.688,2243.976,5755.052,5755.052,5755.052,0.4751804153985056,0.0
AXTI,110760,18013,CEO,0.0,0.0,0.0,37.812,479.0,221.354,669.259,738.166,738.166,738.166,0.2998702188938531,0.0
HZO,111103,48241,CEO,0.0,0.0,0.0,9.9,975.0,3802.488,4801.73,2203.65,2203.65,6006.138,1.7255408072969844,0.0
MSTR,111534,52915,CEO,680.0,8898.232,24831.75,393.872,1000.0,5954.383,4001.361,8028.255,16926.487,8028.255,0.741678359743182,1.1083643955006413
EGBN,111721,60787,CEO,0.0,0.0,0.0,89.418,907.36,2194.859,1304.701,3191.636,3191.636,3191.637,0.6876908895625942,0.0
CTSH,111864,72091,CEO,750.0,0.0,0.0,9.9,966.036,20252.245,5376.981,22563.405,22563.405,22563.405,0.8975704243220383,0.0
RH,111873,52918,CEO,0.0,0.0,0.0,42.948,1250.0,0.0,0.0,1292.948,1292.948,1292.948,0.0,0.0
CSGP,112111,68545,CEO,0.0,21087.23,2120.449,583.961,997.0,23225.988,21937.424,29176.007,48144.179,29176.18,0.7960646568257267,0.7227592864232586
RSG,112168,61886,CEO,0.0,0.0,0.0,262.467,1113.077,7842.0,5048.391,6270.122,6270.122,11812.059,1.2506933676888583,0.0
MTEX,112968,37869,CEO,8.846,0.0,0.0,22.147,460.0,0.0,0.0,490.993,490.993,490.993,0.0,0.0
CCI,113490,44993,CEO,0.0,0.0,0.0,57.772,1060.0,12020.551,6611.791,14676.171,14676.171,14676.171,0.8190522582491032,0.0
EBAY,114524,66196,CEO,0.0,0.0,0.0,185.025,1000.0,12904.448,16553.747,21560.669,21560.669,21560.669,0.5985179773410556,0.0
GS,114628,60200,CEO,8700.0,0.0,0.0,320.855,2000.0,15649.863,0.0,26670.718,26670.718,26670.817,0.586780715839746,0.0
PB,115876,30227,CEO,1135.0,0.0,0.0,272.566,1071.436,160.656,2691.116,3068.352,3068.352,3229.008,0.05235905137350604,0.0
SNBR,116504,42418,CEO,0.0,0.0,0.0,119.553,1200.0,3444.144,209.785,6349.191,5183.697,6349.191,0.5424539913825241,0.0
GDEN,117036,67258,CEO,0.0,0.0,0.0,275.193,1050.0,3641.842,2463.601,6059.187,6059.187,6059.187,0.6010446616022909,0.0
NVDA,117768,19666,CEO,0.0,217327.151,0.0,2494.973,996.514,26676.415,154648.892,34167.901,251495.052,34167.902,0.7807449161129331,6.360564876373296
AXL,117861,53460,CEO,0.0,0.0,0.0,892.871,1250.0,5161.125,8984.138,9859.313,9859.313,12198.672,0.5234771428800363,0.0
AUDAQ,117902,20826,CEO,1000.0,0.0,0.0,66.82,1350.0,57.491,3.85,2416.82,2416.82,2474.311,0.023787870011006195,0.0
EWBC,118042,20526,CEO,0.0,0.0,0.0,119.743,1275.0,4745.307,15751.583,8358.55,8358.55,8358.55,0.5677189225403928,0.0
APTV,118122,45695,CEO,0.0,0.0,0.0,311.861,1462.272,14032.595,3053.799,12864.513,12864.513,18000.136,1.0907987733387186,0.0
KFY,118267,24137,CEO,0.0,0.0,0.0,92.473,1000.0,8792.685,10631.465,12097.658,12097.658,12097.658,0.7268088583757286,0.0
MKSI,119275,39736,CEO,0.0,0.0,0.0,35.288,950.0,6000.0,7975.06,8006.538,8006.538,8006.538,0.7493875630141268,0.0
BKNG,119314,46021,CEO,0.0,0.0,0.0,41.043,750.0,40929.691,114458.148,46720.734,46720.734,46720.734,0.8760498283267554,0.0
TREX,119316,52951,CEO,0.0,0.0,469.561,33.679,747.0,2783.75,2259.505,5773.779,2498.779,5773.779,0.4821365694807508,0.0
CFFN,119414,64926,CEO,0.0,0.0,0.0,143.092,718.939,0.0,0.0,862.031,862.031,862.031,0.0,0.0
EXTR,119574,51645,CEO,0.0,0.0,770.188,17.353,800.0,14190.565,16309.384,16132.678,16132.678,16132.678,0.8796162050714705,0.0
HSII,120048,52952,CEO,0.0,0.0,0.0,19.8,900.0,2559.157,868.773,2524.95,2524.95,5084.107,1.0135475950018813,0.0
CNX,120093,31468,CEO,960.0,0.0,0.0,45.906,800.0,3000.01,10788.46,4805.916,4805.916,6427.883,0.6242327165102345,0.0
UONEK,120301,31541,CEO,0.0,0.0,0.0,3089.512,1250.0,2473.371,2132.813,4339.512,4339.512,7449.52,0.5699652403311709,0.0
WCC,120444,70398,CEO,0.0,19096.553,2523.945,220.465,1313.6,5850.079,1104.138,8381.636,25528.186,10331.662,0.6979638581298447,2.278380139629065
FFIV,121077,60206,CEO,0.0,0.0,0.0,41.104,962.0,9853.662,5362.578,8703.184,8703.184,10856.766,1.1321904719008584,0.0
SKX,121142,31276,CEO,0.0,0.0,0.0,1110.285,6504.039,7333.065,20299.836,11504.873,11504.873,18837.938,0.637387739960276,0.0
GEG,121257,71195,CEO,275.0,0.0,0.0,715.0,78.205,0.0,522.223,1068.205,1068.205,1468.205,0.0,0.0
SBAC,121382,55769,CEO,0.0,0.0,0.0,18.064,1110.0,8148.621,2639.391,5777.604,5777.604,11261.032,1.410380669910918,0.0
UTHR,121440,37941,CEO,0.0,85384.47,0.0,17.826,1476.379,5376.6,0.0,16958.057,102342.527,16958.057,0.3170528321729311,5.0350385070648125
JNPR,121718,47383,CEO,0.0,0.0,0.0,22.793,1000.0,11835.849,20079.835,11523.368,11523.368,13646.142,1.0271171588028778,0.0
ECPG,121815,49095,CEO,0.0,341.968,0.0,12.9,861.096,3159.83,2737.05,5023.958,5365.926,5023.957,0.6289523121013353,0.06806744801608614
ZD,122172,61392,CEO,0.0,0.0,0.0,26.604,1000.0,0.0,18368.537,1695.889,1695.889,1695.889,0.0,0.0
BMRN,122257,72623,CEO,0.0,6867.311,1441.725,727.032,1479.423,15730.575,4595.667,11902.029,16604.621,21976.02,1.3216717082440312,0.5769865793471012
LII,122380,69734,CEO,0.0,0.0,1885.615,1188.979,1064.75,0.0,3667.874,4983.663,4983.663,4983.663,0.0,0.0
PRFT,122394,34971,CEO,0.0,0.0,0.0,42.96,517.917,6749.946,10357.106,7310.823,7310.823,7310.823,0.9232812776345426,0.0
NTCT,122902,38649,CEO,0.0,0.0,0.0,104.46,594.825,1830.096,3185.582,2852.966,2852.966,2852.966,0.6414713669914047,0.0
SWKH,123998,70126,CEO,525.269,0.0,0.0,19.8,408.077,0.0,311.0,953.146,953.146,953.146,0.0,0.0
DHC,124046,61899,CEO,0.0,0.0,0.0,4.11,0.0,174.6,134.64,4.11,4.11,178.71,42.481751824817515,0.0
BLK,124434,28691,CEO,7900.0,0.0,0.0,1089.5,1500.0,16449.974,37420.733,26939.474,26939.474,26939.474,0.6106271414208013,0.0
TKO,125240,71530,CEO,24000.0,0.0,0.0,0.928,911.538,40000.094,31666.256,64912.56,64912.56,64912.56,0.6162150129343227,0.0
AKAM,125595,49100,CEO,0.0,0.0,0.0,0.0,0.001,13384.974,11724.343,7590.473,7590.473,13384.975,1.763391293269866,0.0
NEO,125794,69747,CEO,0.0,0.0,1854.165,12.308,1000.0,5986.768,13047.681,11665.947,8849.077,11665.946,0.5131831989293283,0.0
CHTR,126136,53754,CEO,0.0,0.0,955.269,223.866,1700.0,8696.687,434.933,89077.078,14120.428,89077.078,0.0976310314085516,0.0
EXPE,126296,62205,CEO,0.0,0.0,0.0,9.9,1000.0,0.0,152030.435,1009.9,1009.9,1009.9,0.0,0.0
ONTO,126423,33230,CEO,0.0,0.0,0.0,1.433,692.718,4327.136,5823.468,3262.449,3262.449,5646.028,1.3263459444116983,0.0
A,126554,39774,CEO,0.0,16941.404,0.0,84.04,1315.693,11329.058,2092.726,4694.352,18855.734,16023.41,2.4133379857326425,3.6088908543713805
TDY,126721,19191,CEO,0.0,32818.983,856.885,12.0,1100.0,1572.503,0.0,5860.899,38679.882,8557.552,0.26830406052040817,5.599649985437387
BGC,127377,71542,CEO,0.0,0.0,0.0,0.0,1000.0,2044.535,9421.118,17044.535,17044.535,17044.535,0.11995252437218147,0.0
PKG,128978,22735,CEO,0.0,0.0,0.0,19.699,1433.58,9604.906,12536.087,14339.225,14339.225,15228.19,0.6698343878417419,0.0
ZYXI,129441,64584,CEO,0.0,1655.28,0.0,38.142,650.0,225.065,305.398,1217.895,2873.175,1217.895,0.18479836110666356,1.3591319448720949
SLAB,133288,63452,CEO,0.0,0.0,0.0,9.605,563.71,6321.406,4146.984,6894.721,6894.721,6894.721,0.9168472516871967,0.0
EW,133366,69751,CEO,0.0,0.0,41.233,62.235,972.814,5099.085,2215.139,12869.02,7368.341,12869.02,0.39622947201884834,0.0
EPC,133367,61399,CEO,0.0,0.0,20.695,133.081,1095.833,6360.768,2853.091,10517.128,9317.122,10157.128,0.604800854377735,0.0
HSTM,133766,46240,CEO,0.0,0.0,0.0,7.103,380.0,150.006,548.979,727.109,727.109,727.109,0.20630469434431425,0.0
DNUT,133767,66502,CEO,0.0,0.0,596.621,43.259,1100.0,7925.905,13236.724,8789.967,8789.967,10242.864,0.9016990621238964,0.0
MET,133768,45720,CEO,0.0,0.0,261.365,279.916,1475.0,11285.532,3923.691,19437.829,17840.448,20526.009,0.5805963207105073,0.0
LPSN,133869,44266,CEO,0.0,0.0,0.0,28.953,611.82,0.0,129.145,640.773,640.773,640.773,0.0,0.0
EXEL,133885,60657,CEO,0.0,3789.2,414.312,11.0,1192.001,14259.313,20640.372,16423.307,20212.507,16423.307,0.8682364033017224,0.2307208895260863
ON,134932,68274,CEO,0.0,0.0,0.0,41.05,1130.769,17733.531,41174.989,19965.513,19965.513,19965.513,0.8882081316918828,0.0
FYBR,135484,67740,CEO,0.0,0.0,0.0,13.038,1300.0,20786.986,3058.513,4303.038,4303.038,25090.024,4.8307697956652955,0.0
CEVA,135788,72120,CEO,172.662,0.0,0.0,140.617,487.692,3109.76,0.0,3945.886,3945.886,3945.887,0.7881018356840518,0.0
NRG,135990,42731,CEO,0.0,0.0,0.0,328.055,1301.517,11498.588,0.0,13128.16,13128.16,13128.16,0.875872018622564,0.0
VC,136648,52974,CEO,0.0,2549.09,0.0,651.887,1101.25,9794.54,5284.144,13150.489,15699.579,13150.49,0.744804242640711,0.1938399400965242
ISRG,136725,29715,CEO,0.0,26283.978,2570.864,56.267,955.0,7385.307,5884.233,12449.381,36291.295,12449.381,0.5932268439691901,2.111267861430219
CRL,137131,24168,CEO,0.0,0.0,1734.737,71.888,1461.866,9138.724,678.704,14096.924,11802.552,14096.924,0.6482778796282083,0.0
BHLB,137351,68079,CEO,0.0,0.0,0.0,307.905,835.0,905.934,137.533,2078.166,2078.166,2633.381,0.4359295648182098,0.0
ACLS,137602,61909,CEO,0.0,0.0,0.0,9.9,530.102,3076.368,3583.756,4135.438,4135.438,4135.438,0.7439037896348585,0.0
ILMN,138205,51887,CEO,0.0,0.0,0.0,6.776,518.354,13969.376,0.0,5744.451,5744.451,14494.506,2.4318034917523015,0.0
BRKR,138483,66973,CEO,0.0,0.0,555.098,34.099,926.096,2555.868,7084.575,5858.761,5088.209,5858.761,0.43624718605179486,0.0
EQIX,138743,44270,CEO,0.0,0.0,0.0,54.988,1050.0,22821.961,5959.125,1105.491,1105.491,23927.452,20.644185253430376,0.0
PNFP,139025,38655,CEO,0.0,0.0,0.0,126.121,1217.0,3504.45,2143.344,2173.115,2173.115,5677.565,1.6126389997768182,0.0
MCO,139665,54471,CEO,0.0,5975.08,2115.782,21.032,1000.0,8799.948,208.95,5221.068,8996.112,14387.659,1.6854689500309132,1.144417195868738
TTMI,139804,48623,CEO,0.0,0.0,0.0,13.2,852.0,1221.347,954.181,2554.41,2554.41,3109.523,0.4781327194929553,0.0
ITGR,140073,59610,CEO,0.0,713.511,0.0,97.746,1227.596,5499.971,4661.615,8738.497,9452.008,8738.497,0.6293955356395957,0.08165145562217394
TPR,140541,64927,CEO,0.0,0.0,6761.985,60.913,1350.0,6694.692,7564.824,14489.503,10487.005,14489.503,0.46203737975001624,0.0
INSG,141178,66222,CEO,0.0,0.0,0.0,12.5,500.0,0.0,33.0,512.5,512.5,512.5,0.0,0.0
RGP,141359,44904,CEO,0.0,0.0,0.0,25.523,825.0,1999.984,2032.85,2850.507,2850.507,2850.507,0.7016239567206816,0.0
ALGN,141384,52283,CEO,0.0,0.0,0.0,20.572,1354.769,26230.87,7076.05,28952.411,28952.411,28952.411,0.905999503806436,0.0
GRMN,141459,46588,CEO,0.333,0.0,0.0,39.348,1350.962,5150.023,10864.072,6540.666,6540.666,6540.666,0.787385107265835,0.0
DVAX,141496,68087,CEO,0.0,0.0,0.0,13.686,760.0,2281.25,998.396,5810.736,3767.436,5810.736,0.3925922636994694,0.0
ACAD,141846,73237,CEO,0.0,927.35,3596.703,30.568,856.593,1948.017,10843.155,7587.014,4648.712,7587.014,0.2567567425076585,0.12222858689861386
GPN,141913,51652,CEO,0.0,0.0,1555.042,185.696,958.333,10193.616,5580.761,12750.423,12750.423,16000.483,0.7994727704327926,0.0
OIS,142260,37477,CEO,0.0,0.0,0.0,167.657,925.0,2700.004,5897.257,5126.52,5126.52,5126.521,0.5266738450254753,0.0
NOG,142337,63455,CEO,0.0,0.0,0.0,133.935,850.0,8115.55,5922.34,10248.697,10248.697,10248.697,0.7918616386063516,0.0
BTU,142460,67744,CEO,367.5,0.0,0.0,62.424,1000.0,1999.968,5027.796,5879.892,5879.892,5879.892,0.34013685965660595,0.0
SYNA,142814,64931,CEO,0.0,0.0,0.0,9.405,725.0,18339.934,10328.016,19577.634,19577.634,19577.634,0.9367798989397801,0.0
MDLZ,142953,60220,CEO,0.0,0.0,1825.403,923.656,1550.0,10625.963,0.0,17517.119,17517.119,21018.175,0.6066044878726918,0.0
OMCL,142956,34909,CEO,0.0,0.0,0.0,49.0,813.1,9174.87,0.0,5274.442,5274.442,11022.072,1.7394958556753493,0.0
PRU,143356,45742,CEO,0.0,0.0,0.0,79.213,1300.0,13000.041,6244.171,18522.254,18522.254,19213.328,0.7018606374796501,0.0
ACN,143357,51901,CEO,0.0,0.0,0.0,620.579,1537.5,26075.827,18321.497,31550.906,31550.906,31550.906,0.8264684063272225,0.0
AXON,143912,48629,CEO,0.0,322985.235,0.0,8.857,31.201,0.0,0.0,40.058,323025.293,40.058,0.0,8062.939612561785
BFH,143974,66233,CEO,0.0,0.0,0.0,155.483,1155.0,4039.912,1690.448,6081.649,6081.649,7697.586,0.6642790466861865,0.0
WTW,144009,64308,CEO,0.0,0.0,0.0,512.637,1000.0,8499.764,3395.131,12511.909,12511.909,12668.832,0.6793339050020264,0.0
CCRN,144396,67749,CEO,0.0,0.0,0.0,0.0,869.231,2406.275,2058.61,3511.755,3511.755,3511.756,0.6852058301333663,0.0
BG,144435,68957,CEO,0.0,0.0,0.0,560.061,1200.046,10964.403,9804.264,17587.87,17587.87,17587.87,0.6234070981875577,0.0
PDFS,144437,56323,CEO,39.577,0.0,0.0,18.419,447.5,0.0,0.0,595.919,595.919,595.919,0.0,0.0
AMN,144520,69769,CEO,0.0,0.0,0.0,232.035,1060.0,4772.195,1528.84,3428.217,3428.217,6660.48,1.39203410985944,0.0
ZBH,144559,60223,CEO,0.0,661.487,0.0,169.564,841.676,11750.072,0.0,12761.312,13422.799,12761.312,0.9207573641330923,0.05183534420285312
ABG,144640,52286,CEO,0.0,0.0,0.0,31.082,1300.0,4999.895,7658.429,8138.627,8138.627,8138.627,0.6143413379185457,0.0
XPO,144998,61412,CEO,0.0,0.0,0.0,14.463,850.0,9084.498,27469.976,3303.113,3303.113,12387.611,2.7502837474830564,0.0
BGFV,145041,34398,CEO,0.0,0.0,4.71,34.084,652.115,172.04,398.17,686.199,686.199,858.239,0.2507144428948454,0.0
ELV,145046,59617,CEO,0.0,0.0,2840.309,840.96,1600.0,11850.043,24490.469,10038.996,6088.96,21889.039,1.1804012074514225,0.0
GME,145049,68104,CEO,825.0,0.0,0.0,186.736,78.462,0.0,0.0,1090.198,1090.198,1090.198,0.0,0.0
WW,145308,69770,CEO,0.0,0.0,0.0,6.085,1236.0,5161.249,5293.208,8873.417,8873.417,8873.418,0.5816529303198531,0.0
CNC,145552,67269,CEO,0.0,0.0,0.0,285.335,1400.0,13573.031,17734.706,18556.966,18556.966,18556.966,0.7314251155064896,0.0
PFG,145701,39838,CEO,0.0,0.0,1817.851,343.285,1038.462,9661.687,5610.113,14141.85,14141.85,15118.828,0.6831982378543118,0.0
AAP,145977,54481,CEO,0.0,0.0,0.0,14.023,1125.0,3000.021,496.235,4139.044,4139.044,4139.044,0.7248101252366489,0.0
AYI,146017,65484,CEO,0.0,0.0,0.0,11.88,1000.0,6091.382,1247.662,4376.84,4376.84,9213.817,1.3917305636029647,0.0
CORT,146616,56331,CEO,1320.0,0.0,0.0,22.5,1083.333,0.0,0.0,9337.734,2425.833,9337.734,0.0,0.0
CUTR,146648,72411,CEO,0.0,0.0,0.0,11.1,271.023,2747.683,880.156,28279.816,3029.805,7279.814,0.09716056851289273,0.0
CCOI,147204,52301,CEO,0.0,0.0,0.0,9.922,0.0,8716.255,0.0,509.922,509.922,9226.177,17.093310349425987,0.0
JBLU,147305,37854,CEO,3060.867,0.0,0.0,31.962,722.917,5449.979,892.157,5329.946,5329.946,10779.925,1.0225204908267365,0.0
NFLX,147579,34998,CEO,0.0,15418.673,11708.739,1984.931,3000.0,0.0,0.0,49834.936,36944.989,49834.936,0.0,0.30939485906031866
CVGW,147708,38502,CEO,0.0,0.0,475.0,9.819,41.515,0.0,0.0,51.334,51.334,1891.334,0.0,0.0
TBRG,147849,50923,CEO,0.0,0.0,0.0,2.0,614.539,1625.994,208.544,1305.791,1305.791,2306.789,1.2452176496851333,0.0
ACM,147988,53972,CEO,0.0,7285.218,4706.518,204.612,1254.387,8306.165,16538.319,11452.112,18737.33,11459.952,0.7252954738828962,0.6361462409728442
TDG,148349,53478,CEO,0.0,43752.299,47515.314,18.3,1372.5,0.0,0.0,23845.374,67597.673,23845.374,0.0,1.8348338340174493
FORM,148390,58350,CEO,0.0,0.0,0.0,9.898,550.0,5980.078,3275.236,747.77,747.77,6727.848,7.997215721411664,0.0
KIRK,148391,72416,CEO,0.0,0.0,0.0,15.173,446.538,141.0,154.0,461.711,461.711,705.711,0.305385836594753,0.0
SAFT,148469,42447,CEO,0.0,0.0,0.0,162.783,800.0,1000.0,2085.058,1962.783,1962.783,1962.783,0.5094806710675607,0.0
RRGB,148470,69784,CEO,250.0,0.0,0.0,65.453,1019.231,5827.592,3340.264,2635.854,2635.854,8463.446,2.2108933195844687,0.0
NPO,148950,60231,CEO,0.0,0.0,2142.76,479.267,830.769,2744.733,3482.606,6192.009,5188.769,6192.009,0.4432701890452679,0.0
CME,149070,34042,CEO,0.0,0.0,0.0,910.874,2000.0,12594.38,0.0,20245.832,20245.832,23468.0,0.6220727308218303,0.0
NXST,149177,68661,CEO,1800.0,0.0,0.0,173.17,2800.0,21233.343,26631.825,29111.039,29111.039,29111.039,0.7293914518131764,0.0
WYNN,149318,59621,CEO,0.0,484.113,0.0,18.615,1900.962,11483.057,1600.985,4669.577,5153.69,16152.634,2.4591214578965075,0.10367384454737548
NDAQ,149337,35980,CEO,0.0,0.0,0.0,43.28,1250.0,12551.66,7755.469,18498.752,18498.752,18498.752,0.678513880287708,0.0
BANC.3,149618,64014,CEO,0.0,0.0,0.0,143.499,872.195,1601.98,752.711,2809.45,2809.45,3930.174,0.5702112513125345,0.0
DKS,150139,45756,CEO,0.0,0.0,5533.406,34.054,1305.769,9750.307,26294.232,13375.225,13375.225,13575.226,0.7289826526282736,0.0
HOS,150258,33011,CEO,100.0,0.0,0.0,66.242,750.0,6054.243,6314.443,7855.485,7855.485,7855.485,0.7707026364381067,0.0
CRI,150278,39877,CEO,0.0,195.3,0.0,589.343,1282.692,6500.098,0.0,6838.084,7033.384,10088.133,0.9505729967634209,0.028560631896303118
STX,150937,38245,CEO,0.0,0.0,885.102,7.4,973.084,8380.742,22672.261,7886.863,5811.881,11436.208,1.0626204613925714,0.0
PFS,150279,65491,CEO,0.0,0.0,0.0,121.547,818.269,825.0,206.714,1455.441,1455.441,2074.191,0.5668385046181879,0.0
TCBI,150306,67276,CEO,0.0,0.0,0.0,20.8,1000.0,4027.438,20162.427,4678.532,4678.532,6648.238,0.8608336974076484,0.0
PRAA,150477,72422,CEO,0.0,0.0,0.0,155.846,694.231,1499.972,1016.01,3062.549,3062.549,3062.549,0.48977893904717934,0.0
SAIA,150481,50357,CEO,0.0,1715.957,1053.398,160.694,910.0,3382.889,4115.762,4365.996,6081.953,5730.859,0.7748264084529624,0.3930276161499003
HALO,151630,65078,CEO,0.0,5694.443,0.0,17.364,920.0,6200.011,5792.002,5620.847,7515.283,11820.858,1.1030385634051239,1.013093400336284
MOH,152149,60240,CEO,0.0,0.0,0.0,81.631,1500.0,15500.092,16066.733,15291.796,15291.796,21491.723,1.0136214215779493,0.0
AXS,153130,69790,CEO,0.0,0.0,0.0,172.407,948.296,3886.286,3843.896,6796.633,6796.633,6796.633,0.5717957700526128,0.0
NTGR,154039,29748,CEO,0.0,1379.171,0.0,3.0,310.415,1600.2,956.842,1913.615,3292.786,1913.615,0.836218361582659,0.7207149818537166
MODV,154758,68113,CEO,0.0,0.0,0.0,37.848,758.654,1516.933,903.202,2692.762,2692.762,2692.762,0.5633371980145293,0.0
LKQ,155394,52310,CEO,0.0,0.0,0.0,168.012,1087.534,5800.064,4683.659,9651.475,9651.475,12189.021,0.6009510463426575,0.0
ADEA,156153,61450,CEO,0.0,0.0,0.0,12.256,625.0,4205.746,2284.593,5418.627,5418.627,5418.627,0.7761645154759683,0.0
SNX,156155,67279,CEO,0.0,0.0,0.0,18.343,990.277,5759.614,5132.535,7844.997,7844.997,9254.634,0.7341766988566087,0.0
AEL,156383,66261,CEO,0.0,9510.664,2366.129,1574.59,1000.0,4124.977,35666.343,10425.367,19936.031,10405.567,0.39566731799465665,0.9122617937574764
CONNQ,156614,61458,CEO,0.0,0.0,0.0,25.2,2550.0,2873.626,3083.645,5448.825,5448.825,5448.826,0.5273845278569234,0.0
ACORQ,156617,46385,CEO,0.0,0.0,17.78,9.9,625.0,0.0,0.0,897.4,897.4,996.328,0.0,0.0
UTI,156633,61472,CEO,0.0,0.0,0.0,26.621,580.769,1500.0,1883.07,3223.162,3223.162,2971.39,0.46538151045464055,0.0
TPX,156861,53030,CEO,0.0,0.0,12582.0,272.69,1133.0,8298.422,29198.522,7531.774,7531.774,11830.187,1.1017885029476455,0.0
HTH,156953,65096,CEO,0.0,0.0,0.0,143.965,800.0,2645.459,4742.435,4230.757,4230.757,4230.757,0.6252921167535739,0.0
AIZ,157057,64031,CEO,0.0,0.0,0.0,276.087,1000.0,6672.937,805.382,3658.087,3658.087,10331.024,1.8241602783094004,0.0
CMP,157153,64033,CEO,0.0,0.0,0.0,130.655,1124.0,5997.97,2110.504,3175.768,3175.768,9173.738,1.8886675600988485,0.0
VST,157373,70841,CEO,0.0,0.0,0.0,32.69,1262.596,5999.985,0.0,10453.376,10453.376,10453.376,0.5739758141293301,0.0
GNW,158354,49157,CEO,0.0,0.0,0.0,362.437,1000.0,5306.481,0.0,4562.437,4562.437,9868.918,1.1630803888360541,0.0
CRM,157855,37655,CEO,2.5,17895.083,26996.026,7751.35,1550.0,16338.29,0.0,39642.173,43537.223,39642.173,0.41214415768782403,0.4514152894696261
AGO,157955,64938,CEO,0.0,0.0,0.0,618.509,1250.0,8112.953,28777.898,13477.512,13477.512,13477.512,0.6019622167652309,0.0
NYMT,158053,64325,CEO,0.0,0.0,0.0,565.339,875.0,3112.565,1796.29,6054.154,6054.154,5646.654,0.5141205525990914,0.0
